Substrate,id,num,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc,Score
FATE1,KBTBD6,4,0.12802,0.26315,0.934971,22,3,0.37805,0.892722177
FATE1,BTBD8,4,0.13256,0.27082,0.934971,23,2,0.77355,0.877587505
FATE1,LZTR1,4,0.13586,0.27617,0.934971,24,3,0.33845,0.86690839
FATE1,KCTD2,4,0.13675,0.27762,0.934971,25,2,-0.16226,0.864072665
FATE1,KLHL40,4,0.13853,0.28062,0.934971,26,3,0.57013,0.858456166
FATE1,MYNN,4,0.14629,0.2932,0.934971,27,2,0.48088,0.83478536
FATE1,KLHL13,4,0.14772,0.29543,0.934971,28,2,0.42551,0.830560701
FATE1,KLHL18,4,0.15516,0.3073,0.934971,29,3,0.42867,0.809220229
FATE1,GAN,4,0.15575,0.30821,0.934971,30,2,0.50072,0.807571945
FATE1,KLHL4,4,0.16092,0.31695,0.934971,31,3,0.39393,0.793389976
FATE1,BTBD7,4,0.16513,0.32392,0.934971,32,2,0.44617,0.782174019
FATE1,KBTBD7,4,0.1668,0.32665,0.934971,33,3,0.33966,0.777803954
FATE1,RHOBTB2,4,0.17443,0.3369,0.934971,34,1,-3.8579,0.758378819
FATE1,KLHL6,4,0.18782,0.34954,0.934971,35,2,0.47373,0.726258164
FATE1,KLHL23,4,0.20187,0.36228,0.934971,36,2,0.21803,0.694928217
FATE1,NACC1,4,0.21319,0.37259,0.934971,37,2,0.35048,0.67123317
FATE1,KCTD1,4,0.21978,0.37848,0.934971,38,1,-0.78441,0.658011831
FATE1,BTBD6,4,0.22862,0.38657,0.934971,39,1,-1.043,0.64088578
FATE1,KLHL32,4,0.2547,0.41087,0.934971,40,1,-0.82515,0.593971055
FATE1,SHKBP1,4,0.27171,0.42688,0.934971,41,2,-0.003177,0.565894378
FATE1,KLHL11,4,0.2801,0.43477,0.934971,42,1,-0.40552,0.552686891
FATE1,SPOP,4,0.29366,0.44813,0.934971,43,2,0.025434,0.532155206
FATE1,ENC1,4,0.30291,0.45733,0.934971,44,2,0.44008,0.518686389
FATE1,KLHL3,4,0.31686,0.47109,0.934971,45,2,-0.10524,0.499132582
FATE1,KLHL28,3,0.32237,0.46165,0.934971,46,1,-1.4537,0.491645381
FATE1,KLHL17,4,0.32621,0.47968,0.934971,47,2,0.29636,0.48650273
FATE1,KLHL2,4,0.32896,0.48225,0.934971,48,1,-2.507,0.482856907
FATE1,KCTD17,4,0.345,0.49755,0.935,49,2,0.15635,0.462180905
FATE1,KLHL42,4,0.35916,0.51083,0.935,50,2,0.17795,0.444712037
FATE1,KCTD5,4,0.36012,0.51179,0.935,51,1,-0.1568,0.443552759
FATE1,KLHL26,4,0.39018,0.54051,0.953453,52,1,-1.2931,0.408734996
FATE1,LGALS3BP,4,0.40662,0.55614,0.953453,53,2,-0.46063,0.390811264
FATE1,KCTD12,1,0.40775,0.40782,0.934971,54,0,0.30627,0.38960603
FATE1,KLHL14,4,0.41612,0.56516,0.953453,55,2,0.35604,0.38078141
FATE1,KLHL15,4,0.42087,0.56993,0.953453,56,2,0.43537,0.37585203
FATE1,KCTD20,4,0.42562,0.57441,0.953453,57,2,0.23493,0.370977973
FATE1,KCTD14,4,0.43327,0.58211,0.953453,58,1,0.045176,0.363241381
FATE1,KCTD18,4,0.44934,0.59711,0.961446,59,2,0.24538,0.347424919
FATE1,KLHL29,4,0.47297,0.61926,0.975935,60,2,0.18308,0.325166405
FATE1,ABTB2,4,0.49176,0.63783,0.975935,61,2,0.16726,0.3082468
FATE1,KLHL7,4,0.5063,0.6523,0.975935,62,1,-0.42082,0.295592073
FATE1,BTBD10,4,0.51043,0.65664,0.975935,63,2,-1.7019,0.292063808
FATE1,RHOBTB3,4,0.53705,0.66792,0.975935,64,1,-0.44346,0.269985279
FATE1,ZBTB10,4,0.61029,0.69976,0.975935,65,1,-1.984,0.214463746
FATE1,RCBTB2,4,0.61554,0.70204,0.975935,66,1,-0.45844,0.21074372
FATE1,KLHL36,4,0.62587,0.70715,0.975935,67,1,-0.22158,0.203515865
FATE1,GMCL1,4,0.636,0.71196,0.975935,68,1,-0.86693,0.196542884
FATE1,RHOBTB1,4,0.64592,0.7168,0.975935,69,1,0.048645,0.189821268
FATE1,KBTBD4,4,0.65081,0.71911,0.975935,70,1,-0.6258,0.186545783
FATE1,KLHL20,4,0.7536,0.77696,0.996719,71,1,-0.9735,0.12285911
FATE1,KCTD10,4,0.77178,0.78892,0.996719,72,1,-1.449,0.11250648
FATE1,ANKFY1,4,0.78893,0.8012,0.996719,73,1,-0.43067,0.102961529
FATE1,ABTB1,4,0.79224,0.804,0.996719,74,1,-2.3476,0.101143234
FATE1,KCTD19,4,0.8051,0.81379,0.996719,75,1,-0.14495,0.094150173
FATE1,RCBTB1,4,0.81735,0.82379,0.996719,76,1,-0.39437,0.087591933
FATE1,KCTD13,4,0.8401,0.84199,0.996719,77,1,-0.14174,0.075669015
FATE1,KLHL22,4,0.84544,0.84686,0.996719,78,1,-1.1127,0.072917208
FATE1,KLHL24,4,0.84806,0.84921,0.996719,79,1,0.029749,0.07157342
FATE1,KLHL5,4,0.87247,0.87309,0.996719,80,0,-0.12579,0.059249497
FATE1,ZBTB16,4,0.8835,0.88373,0.996719,81,0,-0.16213,0.053793446
FATE1,ARMC5,4,0.90885,0.90861,0.996719,82,0,-0.053435,0.041507788
FATE1,IBTK,4,0.91235,0.91202,0.996719,83,0,-3.4409,0.039838524
FATE1,SPOPL,4,0.9238,0.92324,0.996719,84,0,-0.71462,0.034422042
FATE1,KCTD7,4,0.94205,0.94144,0.996719,85,0,-0.55685,0.025926046
FATE1,KLHL8,4,0.9433,0.94267,0.996719,86,0,-1.9761,0.025350166
FATE1,KBTBD8,4,0.94453,0.94386,0.996719,87,0,-1.8301,0.024784244
FATE1,KLHL41,4,0.94927,0.94887,0.996719,88,0,-1.806,0.022610244
FATE1,TNFAIP1,4,0.95474,0.95445,0.996719,89,0,-0.21758,0.020114882
FATE1,IPP,4,0.97088,0.97075,0.996719,90,0,-1.0798,0.012834445
FATE1,KLHL12,4,0.97307,0.9731,0.996719,91,0,-0.8235,0.011855917
FATE1,BTBD3,4,0.98518,0.98522,0.996719,92,0,-1.0027,0.006484413
FATE1,KBTBD3,3,0.98536,0.98576,0.996719,93,0,-1.4523,0.006405072
FATE1,KCTD6,4,0.98992,0.98996,0.996719,94,0,-1.8413,0.004399901
FATE1,BTBD2,4,0.99672,0.99672,0.996719,95,0,-1.3263,0.001426827
WDFY1,CUL3,4,7.51E-09,4.99E-06,0.000474,1,4,3.2012,8.124481521
WDFY1,TNFAIP1,4,0.0028773,0.010332,0.371822,2,3,1.0662,2.541014854
WDFY1,KCTD15,4,0.0036628,0.012998,0.371822,3,4,0.98632,2.436186794
WDFY1,KLHL13,4,0.0055226,0.018821,0.371822,4,4,0.56667,2.257856411
WDFY1,RBX1,4,0.0057413,0.01957,0.371822,5,4,0.65093,2.240989759
WDFY1,KCTD17,4,0.016565,0.052696,0.834361,6,3,1.0397,1.78080856
WDFY1,KLHL40,4,0.027077,0.078553,0.974174,7,3,1.0745,1.567399455
WDFY1,SPOP,4,0.031814,0.08827,0.974174,8,3,0.73781,1.497381723
WDFY1,KLHL32,4,0.037749,0.10007,0.974174,9,3,0.61335,1.423094549
WDFY1,KCTD14,4,0.045707,0.11525,0.974174,10,3,0.4671,1.340017283
WDFY1,GMCL1,4,0.057239,0.13751,0.974174,11,1,-0.31826,1.242307962
WDFY1,KEAP1,4,0.057307,0.13757,0.974174,12,2,0.04424,1.241792326
WDFY1,ZBTB10,4,0.060019,0.14288,0.974174,13,2,0.59264,1.221711245
WDFY1,KLHL11,4,0.062755,0.14762,0.974174,14,3,0.69101,1.202351666
WDFY1,GAN,4,0.067376,0.15637,0.974174,15,2,0.28953,1.171494776
WDFY1,KCTD21,4,0.073436,0.16789,0.974174,16,3,0.58255,1.134090987
WDFY1,BCL6,4,0.077432,0.17547,0.974174,17,2,-0.040819,1.111079523
WDFY1,KCTD1,4,0.087405,0.19382,0.974174,18,1,0.12413,1.058463723
WDFY1,SPOPL,4,0.09346,0.20449,0.974174,19,3,0.39686,1.029374223
WDFY1,KCTD11,4,0.097298,0.21095,0.974174,20,2,0.24829,1.011896087
WDFY1,KLHL23,4,0.10915,0.23145,0.974174,21,3,0.53933,0.96197626
WDFY1,IVNS1ABP,4,0.11684,0.24429,0.974174,22,1,-0.46948,0.932408452
WDFY1,RCBTB1,4,0.15407,0.3054,0.974174,23,2,0.3253,0.812281917
WDFY1,KCTD13,4,0.15497,0.30697,0.974174,24,1,0.054297,0.809752367
WDFY1,KLHL5,4,0.15585,0.30836,0.974174,25,3,0.30398,0.807293193
WDFY1,KCTD3,4,0.17357,0.33087,0.974174,26,2,-0.12316,0.760525337
WDFY1,KLHL26,4,0.20282,0.35839,0.974174,27,2,0.36347,0.692889222
WDFY1,RHOBTB1,4,0.22752,0.381,0.974174,28,1,-0.10883,0.642980421
WDFY1,LZTR1,4,0.23625,0.38962,0.974174,29,1,-0.036385,0.626628183
WDFY1,KLHL15,4,0.24491,0.3976,0.974174,30,2,0.27395,0.610993482
WDFY1,NACC1,4,0.27043,0.42191,0.974174,31,1,-0.036728,0.567945132
WDFY1,ARMC5,4,0.27299,0.42423,0.974174,32,2,0.080929,0.563853261
WDFY1,KLHL20,4,0.27879,0.43007,0.974174,33,2,0.208,0.554722808
WDFY1,KBTBD4,4,0.28207,0.43301,0.974174,34,2,-0.88753,0.549643101
WDFY1,KLHL4,4,0.2953,0.4463,0.974174,35,2,-0.0026129,0.529736553
WDFY1,KLHL29,4,0.30344,0.45457,0.974174,36,1,-0.76118,0.51792717
WDFY1,KCTD6,4,0.31152,0.46274,0.974174,37,1,-0.30178,0.506514066
WDFY1,RCBTB2,4,0.32746,0.478,0.974174,38,1,-0.074915,0.484841743
WDFY1,BTBD2,4,0.34221,0.49209,0.974174,39,2,0.08728,0.465707304
WDFY1,ARIH1,4,0.35159,0.50108,0.974174,40,2,0.10802,0.453963486
WDFY1,KLHL42,4,0.36099,0.51036,0.974174,41,2,0.31977,0.442504829
WDFY1,KLHL3,4,0.3657,0.51513,0.974174,42,2,0.0030385,0.43687504
WDFY1,ZBTB16,4,0.37363,0.52272,0.974174,43,2,0.17039,0.42755826
WDFY1,LGALS3BP,4,0.37984,0.52856,0.974174,44,2,0.052347,0.420399303
WDFY1,KLHL22,4,0.38456,0.53298,0.974174,45,2,0.13053,0.415035891
WDFY1,KCTD10,4,0.3958,0.54424,0.974174,46,2,-0.37722,0.40252421
WDFY1,KLHL2,4,0.39874,0.54717,0.974174,47,2,-0.88319,0.399310195
WDFY1,KLHL6,4,0.40305,0.55113,0.974174,48,2,0.14555,0.394641075
WDFY1,KCTD12,1,0.40824,0.40822,0.974174,49,0,0.18712,0.389084445
WDFY1,BTBD7,4,0.41025,0.55819,0.974174,50,1,-0.085383,0.38695141
WDFY1,KLHL7,4,0.41765,0.56517,0.974174,51,2,0.25031,0.379187514
WDFY1,KLHL41,4,0.42444,0.57191,0.974174,52,2,0.22983,0.372183694
WDFY1,SHKBP1,4,0.4271,0.57465,0.974174,53,2,0.25921,0.369470429
WDFY1,KCTD20,4,0.44598,0.59263,0.974174,54,2,0.21324,0.350684617
WDFY1,NACC2,4,0.4648,0.61084,0.974174,55,2,-0.17313,0.332733881
WDFY1,BCL6B,4,0.49158,0.63744,0.974174,56,1,0.0091868,0.308405795
WDFY1,KCTD9,4,0.49752,0.64352,0.974174,57,2,0.16132,0.303189456
WDFY1,KBTBD2,4,0.51052,0.65045,0.974174,58,1,-0.62706,0.291987239
WDFY1,KLHL9,4,0.51672,0.65294,0.974174,59,1,-0.067783,0.286744728
WDFY1,KLHL14,4,0.52286,0.65541,0.974174,60,1,0.16953,0.281614581
WDFY1,RHOBTB2,4,0.53495,0.66,0.974174,61,1,-1.0766,0.271686808
WDFY1,KCTD18,4,0.54682,0.66521,0.974174,62,1,0.066259,0.262155609
WDFY1,ENC1,4,0.56419,0.67276,0.974174,63,1,-0.58492,0.248574616
WDFY1,KCTD19,4,0.56987,0.67545,0.974174,64,1,0.031635,0.244224205
WDFY1,KLHL8,4,0.57549,0.67812,0.974174,65,1,-0.8314,0.239962218
WDFY1,BTBD1,4,0.64369,0.7104,0.974174,66,1,-0.50814,0.191323238
WDFY1,BTBD10,4,0.64857,0.7128,0.974174,67,1,-0.14116,0.188043144
WDFY1,KBTBD6,4,0.6534,0.71521,0.974174,68,1,-0.53352,0.18482087
WDFY1,KCTD5,4,0.69027,0.73469,0.974174,69,1,-0.023995,0.160981001
WDFY1,ABTB1,4,0.70757,0.74533,0.974174,70,1,-0.75831,0.150230589
WDFY1,BTBD9,4,0.72815,0.75778,0.974174,71,1,-0.31829,0.137779146
WDFY1,KLHL25,4,0.73213,0.76017,0.974174,72,1,0.06482,0.135411797
WDFY1,KLHL17,4,0.7514,0.77254,0.974174,73,1,-0.46777,0.124128809
WDFY1,ABTB2,4,0.76604,0.78241,0.974174,74,1,-0.069638,0.115748552
WDFY1,ANKFY1,4,0.78003,0.79231,0.974174,75,1,-0.56808,0.107888694
WDFY1,KLHL21,4,0.79011,0.79999,0.974174,76,1,-0.048155,0.102312442
WDFY1,IPP,4,0.79339,0.80284,0.974174,77,1,-0.60755,0.100513278
WDFY1,RHOBTB3,4,0.80612,0.8128,0.974174,78,1,-0.59411,0.093600304
WDFY1,KCTD2,4,0.82411,0.82786,0.974174,79,1,-0.31227,0.084014816
WDFY1,BTBD8,4,0.82982,0.83255,0.974174,80,1,-2.2536,0.081016102
WDFY1,KBTBD7,4,0.84081,0.84195,0.974174,81,1,-1.3412,0.075302132
WDFY1,BTBD11,4,0.84871,0.84942,0.974174,82,1,-0.2254,0.071240681
WDFY1,BTBD6,4,0.8538,0.85448,0.974174,83,1,-0.24144,0.06864385
WDFY1,KLHL24,4,0.8612,0.86138,0.974174,84,0,-0.38307,0.064895979
WDFY1,KLHL18,4,0.87291,0.87354,0.976309,85,0,-0.89043,0.059030531
WDFY1,KBTBD11,4,0.88596,0.88619,0.978934,86,0,-0.20447,0.052585886
WDFY1,KBTBD8,4,0.91915,0.91869,0.998966,87,0,-0.43146,0.036613608
WDFY1,KLHL28,4,0.96062,0.9602,0.998966,88,0,-1.6303,0.017448376
WDFY1,MYNN,4,0.96246,0.96213,0.998966,89,0,-0.70582,0.016617311
WDFY1,KLHL12,4,0.97433,0.97436,0.998966,90,0,-0.44536,0.011293925
WDFY1,BTBD3,4,0.98873,0.98878,0.998966,91,0,-0.80282,0.004922288
WDFY1,KLHL36,4,0.99013,0.99014,0.998966,92,0,-0.99785,0.004307781
WDFY1,KCTD7,4,0.9917,0.99184,0.998966,93,0,-0.85186,0.003619687
WDFY1,IBTK,4,0.99307,0.9931,0.998966,94,0,-1.7779,0.003020138
WDFY1,KBTBD3,3,0.99875,0.99897,0.998966,95,0,-3.0863,0.000543208
MFSD9,CUL3,4,2.07E-08,4.99E-06,0.000474,1,4,3.0831,7.683275016
MFSD9,GAN,4,0.0031526,0.01125,0.393074,2,3,1.2048,2.501331129
MFSD9,KLHL24,4,0.0037218,0.013068,0.393074,3,2,0.8301,2.429246968
MFSD9,KCTD14,4,0.0058028,0.019779,0.393074,4,4,0.56219,2.236362398
MFSD9,IPP,4,0.0060893,0.020688,0.393074,5,3,0.86823,2.215432629
MFSD9,ABTB1,4,0.01094,0.035619,0.563963,6,3,0.91344,1.960982678
MFSD9,MYNN,4,0.016651,0.052986,0.638662,7,3,0.89011,1.778559679
MFSD9,KBTBD11,4,0.019911,0.061944,0.638662,8,2,0.71756,1.700906928
MFSD9,KLHL13,4,0.02104,0.06545,0.638662,9,3,0.62117,1.676954265
MFSD9,KLHL9,4,0.02164,0.067228,0.638662,10,2,-0.076694,1.664742744
MFSD9,IVNS1ABP,4,0.029198,0.082688,0.665125,11,3,0.6556,1.534646896
MFSD9,KBTBD8,4,0.029835,0.084016,0.665125,12,3,0.77383,1.525273958
MFSD9,KBTBD2,4,0.036785,0.097818,0.679893,13,3,0.78223,1.43432924
MFSD9,ARIH1,4,0.038031,0.10019,0.679893,14,3,0.69157,1.419862255
MFSD9,KLHL8,4,0.057389,0.13744,0.798888,15,2,-0.43063,1.241171343
MFSD9,KCTD11,4,0.058209,0.13925,0.798888,16,3,0.53945,1.235009862
MFSD9,RBX1,4,0.063215,0.14816,0.798888,17,3,0.48445,1.199179858
MFSD9,BTBD7,4,0.064939,0.15137,0.798888,18,3,0.45223,1.187494403
MFSD9,KLHL20,4,0.074691,0.16994,0.84972,19,2,0.14769,1.126731726
MFSD9,LGALS3BP,4,0.087788,0.19429,0.922889,20,3,0.36191,1.056564845
MFSD9,BTBD10,4,0.10014,0.21532,0.924138,21,2,0.28944,0.999392413
MFSD9,KBTBD4,4,0.10759,0.22851,0.924138,22,3,0.47662,0.968228092
MFSD9,KBTBD6,4,0.11713,0.24458,0.924138,23,3,0.23729,0.931331857
MFSD9,KLHL11,4,0.121,0.25117,0.924138,24,2,0.0027414,0.91721463
MFSD9,ZBTB16,4,0.13641,0.27675,0.924138,25,1,0.10271,0.865153791
MFSD9,KLHL6,4,0.13757,0.27847,0.924138,26,3,0.22842,0.861476263
MFSD9,BTBD9,4,0.14593,0.29241,0.924138,27,2,-0.16985,0.835855418
MFSD9,KLHL21,4,0.15408,0.30541,0.924138,28,3,0.21399,0.81225373
MFSD9,ARMC5,4,0.15693,0.31015,0.924138,29,3,0.39612,0.804294025
MFSD9,KCTD6,4,0.16265,0.31895,0.924138,30,2,0.27487,0.788745932
MFSD9,KCTD10,4,0.16472,0.32081,0.924138,31,2,0.26351,0.783253666
MFSD9,KLHL42,4,0.17469,0.33057,0.924138,32,2,-0.018257,0.757731955
MFSD9,KCTD13,4,0.18321,0.33869,0.924138,33,1,-2.2533,0.737050825
MFSD9,BTBD6,4,0.18697,0.34258,0.924138,34,2,0.4327,0.728228072
MFSD9,KCTD21,4,0.19233,0.34735,0.924138,35,2,0.222,0.715952968
MFSD9,KLHL32,4,0.1953,0.3502,0.924138,36,2,0.39671,0.709297757
MFSD9,LZTR1,4,0.23393,0.3864,0.971768,37,2,0.25201,0.630914079
MFSD9,NACC2,4,0.23682,0.38928,0.971768,38,2,-0.051505,0.625581623
MFSD9,KLHL14,4,0.24718,0.39894,0.971768,39,2,0.26483,0.606986672
MFSD9,KLHL18,4,0.27945,0.4298,0.979414,40,1,-0.66185,0.553695886
MFSD9,KCTD15,4,0.30415,0.45451,0.979414,41,1,-0.58779,0.516912179
MFSD9,KCTD9,4,0.3483,0.49769,0.979414,42,2,0.21687,0.458046526
MFSD9,ZBTB10,4,0.36716,0.51611,0.979414,43,2,0.32379,0.435144639
MFSD9,KCTD7,4,0.37446,0.52303,0.979414,44,1,-0.097035,0.426594567
MFSD9,RCBTB1,4,0.39082,0.53883,0.979414,45,2,0.19071,0.40802322
MFSD9,KCTD12,1,0.40933,0.40956,0.972711,46,0,0.17923,0.387926425
MFSD9,ABTB2,4,0.40978,0.55732,0.979414,47,2,0.099859,0.387449242
MFSD9,KCTD18,4,0.41113,0.5586,0.979414,48,2,-0.374,0.386020832
MFSD9,SHKBP1,4,0.4382,0.58518,0.979414,49,2,-0.21639,0.358327627
MFSD9,KLHL23,4,0.4393,0.5862,0.979414,50,1,-1.5845,0.357238797
MFSD9,KCTD19,4,0.44618,0.59242,0.979414,51,1,0.075296,0.350489901
MFSD9,SPOP,4,0.46181,0.6078,0.979414,52,2,0.052214,0.335536667
MFSD9,RHOBTB2,4,0.49258,0.6383,0.979414,53,1,-1.4066,0.307523226
MFSD9,SPOPL,4,0.49465,0.64055,0.979414,54,2,0.15385,0.305701987
MFSD9,KLHL5,4,0.51154,0.6492,0.979414,55,1,-0.27978,0.291120401
MFSD9,KLHL40,4,0.52997,0.6563,0.979414,56,1,-1.5699,0.275748714
MFSD9,KLHL3,4,0.54788,0.664,0.979414,57,1,-0.66668,0.261314553
MFSD9,BTBD8,4,0.58766,0.68219,0.979414,58,1,-1.3963,0.230873869
MFSD9,NACC1,4,0.62476,0.6995,0.979414,59,1,-0.62318,0.204286784
MFSD9,BCL6,4,0.62985,0.70212,0.979414,60,1,-0.37306,0.200762866
MFSD9,KCTD3,4,0.64969,0.7121,0.979414,61,1,0.024097,0.187293818
MFSD9,KLHL29,4,0.67793,0.72679,0.979414,62,1,-0.050564,0.168815147
MFSD9,KLHL26,4,0.68247,0.72928,0.979414,63,1,-0.74555,0.165916435
MFSD9,KCTD1,4,0.6914,0.73423,0.979414,64,1,-0.60354,0.160270625
MFSD9,GMCL1,4,0.71289,0.74748,0.979414,65,1,0.0033052,0.146977477
MFSD9,RHOBTB3,4,0.73325,0.75994,0.979414,66,1,-0.24253,0.134747928
MFSD9,BTBD3,4,0.74108,0.76515,0.979414,67,1,-0.22337,0.130134907
MFSD9,BCL6B,4,0.74493,0.7678,0.979414,68,1,0.12947,0.127884535
MFSD9,KLHL2,4,0.7525,0.77239,0.979414,69,1,-0.13104,0.123493496
MFSD9,ANKFY1,4,0.77768,0.79,0.979414,70,1,-0.11226,0.10919907
MFSD9,KCTD17,4,0.78786,0.79778,0.979414,71,1,-1.4207,0.103550948
MFSD9,KLHL4,4,0.79445,0.8032,0.979414,72,1,-0.10619,0.099933431
MFSD9,KEAP1,4,0.80088,0.80831,0.979414,73,1,-0.96862,0.096432552
MFSD9,KLHL41,4,0.8133,0.81861,0.979414,74,1,0.25429,0.089749228
MFSD9,KLHL17,4,0.82799,0.83093,0.979414,75,1,-0.32254,0.081974908
MFSD9,KBTBD3,3,0.83302,0.83155,0.979414,76,0,-0.058855,0.079344571
MFSD9,KLHL15,4,0.83911,0.84031,0.979414,77,1,-0.83419,0.076181103
MFSD9,BTBD11,4,0.8418,0.8429,0.979414,78,1,-0.19367,0.074791079
MFSD9,KLHL12,4,0.84446,0.84536,0.979414,79,1,-0.55564,0.073420917
MFSD9,KLHL28,3,0.875,0.87401,0.979414,80,0,-0.60692,0.057991947
MFSD9,KBTBD7,4,0.88046,0.88073,0.979414,81,0,-0.35463,0.05529037
MFSD9,IBTK,4,0.89295,0.8932,0.979414,82,0,-1.0053,0.049172858
MFSD9,BTBD1,4,0.89689,0.89675,0.979414,83,0,-0.32021,0.047260818
MFSD9,KCTD2,4,0.89881,0.89883,0.979414,84,0,-0.54551,0.046332104
MFSD9,BTBD2,4,0.92149,0.92101,0.979414,85,0,-0.90986,0.035509373
MFSD9,RCBTB2,4,0.92461,0.92408,0.979414,86,0,-0.46995,0.034041414
MFSD9,TNFAIP1,4,0.92613,0.92548,0.979414,87,0,-1.1045,0.033328048
MFSD9,KCTD20,4,0.92763,0.92684,0.979414,88,0,-1.0594,0.032625215
MFSD9,ENC1,4,0.93479,0.93409,0.979414,89,0,-0.96251,0.029285942
MFSD9,KLHL25,4,0.93616,0.93553,0.979414,90,0,-0.60442,0.028649919
MFSD9,KLHL7,4,0.93882,0.93818,0.979414,91,0,-0.58256,0.027417667
MFSD9,KLHL22,4,0.96386,0.96343,0.986682,92,0,-0.62671,0.015986042
MFSD9,RHOBTB1,4,0.96967,0.96961,0.986682,93,0,-1.1989,0.013376041
MFSD9,KCTD5,4,0.98029,0.98026,0.986682,94,0,-1.1108,0.008645428
MFSD9,KLHL36,4,0.98664,0.98668,0.986682,95,0,-2.0121,0.005841282
IKZF1,CUL3,4,7.59E-09,4.99E-06,0.000474,1,4,3.225,8.119855508
IKZF1,RHOBTB1,4,0.0051587,0.017632,0.587128,2,4,0.6549,2.287459727
IKZF1,KCTD13,4,0.0054146,0.018541,0.587128,3,3,1.1303,2.266433621
IKZF1,BTBD7,4,0.0096945,0.031894,0.682258,4,2,0.61579,2.013474585
IKZF1,KLHL9,4,0.01102,0.035908,0.682258,5,4,0.83453,1.957818405
IKZF1,SPOP,4,0.017555,0.055503,0.758268,6,4,0.58344,1.755599166
IKZF1,GAN,4,0.017728,0.055872,0.758268,7,3,0.75643,1.751340257
IKZF1,KLHL18,4,0.023761,0.0733,0.870434,8,3,0.79618,1.624135286
IKZF1,KCTD11,4,0.036785,0.10081,0.947481,9,3,0.69589,1.43432924
IKZF1,RHOBTB3,4,0.049735,0.12532,0.947481,10,2,0.36056,1.303337878
IKZF1,IBTK,4,0.050407,0.1268,0.947481,11,3,0.74975,1.297509149
IKZF1,KLHL8,4,0.072109,0.16717,0.947481,12,3,0.64929,1.142010527
IKZF1,LGALS3BP,4,0.077712,0.17749,0.947481,13,2,0.25263,1.109511914
IKZF1,KBTBD8,4,0.077779,0.17762,0.947481,14,3,0.40804,1.109137645
IKZF1,KCTD9,4,0.0837,0.18844,0.947481,15,3,0.54496,1.077274542
IKZF1,KLHL4,4,0.08573,0.19223,0.947481,16,3,0.39526,1.066867176
IKZF1,KLHL11,4,0.096304,0.21061,0.947481,17,3,0.48924,1.016355674
IKZF1,KCTD5,4,0.097547,0.21253,0.947481,18,2,0.010505,1.010786083
IKZF1,RBX1,4,0.10738,0.22939,0.947481,19,2,0.27094,0.9690766
IKZF1,KBTBD11,4,0.10993,0.23367,0.947481,20,3,0.31036,0.958883772
IKZF1,IVNS1ABP,4,0.1123,0.23773,0.947481,21,3,0.25423,0.949620244
IKZF1,KCTD7,4,0.11388,0.24028,0.947481,22,3,0.49727,0.943552542
IKZF1,BTBD10,4,0.12681,0.2615,0.947481,23,2,0.26035,0.896846497
IKZF1,KBTBD6,4,0.14593,0.29285,0.947481,24,1,-0.099815,0.835855418
IKZF1,GMCL1,4,0.14846,0.29691,0.947481,25,3,0.28944,0.828390544
IKZF1,KLHL40,4,0.15126,0.30125,0.947481,26,3,0.39558,0.820275904
IKZF1,KLHL25,4,0.15693,0.31036,0.947481,27,3,0.2625,0.804294025
IKZF1,KLHL29,4,0.1587,0.31337,0.947481,28,2,0.24982,0.799423073
IKZF1,KCTD2,4,0.15981,0.31531,0.947481,29,3,0.32453,0.796396048
IKZF1,ABTB1,4,0.17161,0.33456,0.947481,30,3,0.30352,0.765457409
IKZF1,KCTD10,4,0.17462,0.33891,0.947481,31,3,0.23051,0.757906016
IKZF1,KLHL41,4,0.18697,0.35372,0.947481,32,2,-0.18988,0.728228072
IKZF1,BTBD3,4,0.19233,0.35829,0.947481,33,1,-0.69597,0.715952968
IKZF1,NACC2,4,0.20372,0.36852,0.947481,34,2,-0.13359,0.690966332
IKZF1,KBTBD2,4,0.21035,0.37456,0.947481,35,2,0.16623,0.677057484
IKZF1,KLHL22,4,0.21925,0.38237,0.947481,36,1,0.012426,0.659060398
IKZF1,KCTD20,4,0.22807,0.39021,0.947481,37,1,-0.74695,0.641931837
IKZF1,KLHL13,4,0.23833,0.4,0.947481,38,2,0.22201,0.622821287
IKZF1,KLHL36,4,0.24549,0.40629,0.947481,39,1,-0.87434,0.609966194
IKZF1,BTBD11,4,0.25409,0.41389,0.947481,40,2,-1.0396,0.595012427
IKZF1,MYNN,4,0.25611,0.41595,0.947481,41,2,0.37646,0.591573464
IKZF1,KCTD14,4,0.26262,0.42198,0.947481,42,2,0.070792,0.580672203
IKZF1,TNFAIP1,4,0.30415,0.46174,0.947481,43,1,0.13136,0.516912179
IKZF1,KCTD3,4,0.31224,0.46948,0.947481,44,1,0.079103,0.505511462
IKZF1,KLHL2,4,0.32821,0.48437,0.947481,45,2,-0.36116,0.483848191
IKZF1,BTBD8,4,0.3436,0.49883,0.947481,46,2,-0.031206,0.463946845
IKZF1,KLHL26,4,0.3439,0.49914,0.947481,47,1,-0.15521,0.463567824
IKZF1,KLHL12,4,0.35164,0.50609,0.947481,48,1,0.11552,0.453901729
IKZF1,BCL6,4,0.36692,0.52087,0.947481,49,1,-0.3372,0.435428615
